t,n1,n2,n3,n4,n10,n20,f1,f2,f3,f4,f10,f20
0.68000000000000004885,0.026371587634136313058,0.00065492941247679447745,0.00040772327394543900507,3.4129627985644203625e-05,3.6554689834040167568e-10,2.5410710381043801642e-15,0.025885775677785504562,0.00074414829415546542533,0.00039127472702943084763,3.735285769284987274e-05,4.5499928249449008708e-10,7.679321571689482523e-17
0.69000000000000005773,0.027124383866098188134,0.0006890917608665071887,0.00043153125975463815377,3.6858708229627123803e-05,4.3305365924877215776e-10,2.2394807202120970128e-15,0.026652720156128198448,0.00077746352777299332446,0.00041480359270694639514,4.018136845599883225e-05,5.342600127123896626e-10,1.0434378651326129322e-16
0.7000000000000000666,0.027886528806646047537,0.00072455619884173155234,0.00045633532297368380876,3.976436644269100101e-05,5.118110460583544491e-10,2.1471664307015211767e-15,0.027430860904227718361,0.00081175855159565401577,0.00043937799868336979833,4.317869076420745658e-05,6.2588005519413117374e-10,1.4115443484329374381e-16
0.70999999999999996447,0.028657954379581674492,0.0007613541351723729714,0.0004821601945474835696,4.285542894443522381e-05,6.034966633361682458e-10,2.2310097809932464616e-15,0.028220197922084060832,0.00084704756548149265534,0.00046502846901125396767,4.6352270610183654467e-05,7.315676757107635967e-10,1.901345364950720321e-16
0.71999999999999997335,0.029438591760773440836,0.00079951723121118108313,0.000509030729265848986,4.6141035728666042384e-05,7.100100038159312092e-10,2.2360091160238668902e-15,0.02902073120969723627,0.0008833447692885555919,0.0004917859669381534696,4.9709769790171068012e-05,8.5323788945403107085e-10,2.5504576250750408533e-16
0.72999999999999998224,0.030228371387689243963,0.0008390773928462167959,0.0005369718975319275967,4.963064683870311138e-05,8.334972149421615853e-10,2.1974681101042212802e-15,0.029832460767067237734,0.0009206643628748874394,0.0005196818949066227917,5.325906898685660491e-05,9.93034034332061702e-10,3.4073421821349219439e-16
0.7399999999999999911,0.031027222969038694908,0.0008800667623805403573,0.0005660087771249509847,5.3334048734064701036e-05,9.76380214400667548e-10,2.1681150778549440346e-15,0.030655386594194072164,0.00095902054609853411293,0.00054874809455421758985,5.7008270852278167197e-05,1.1533512458227161295e-09,4.534211786943548015e-16
0.75,0.03183507549452056773,0.00092251771033842396323,0.00059616654497429564163,5.726136065087047172e-05,1.1413861791130849193e-09,2.5587558412287531641e-15,0.03148950869107773609,0.0009984275188175406601,0.00057901684671349403725,6.0965703090732325782e-05,1.3368619710670230379e-09,6.0106607772918779735e-16
0.7600000000000000089,0.032651857244672715525,0.0009664628272083732692,0.00062747046894167214995,6.142304094530949164e-05,1.3315837189937551476e-09,2.5725293680408409951e-15,0.032334827057718222576,0.0010388994808899526708,0.00061052087141200942107,6.513992154168191367e-05,1.5465436677480327615e-09,7.9381833397355850006e-16
0.77000000000000001776,0.033477495800828864503,0.0010119349151212718701,0.00065994589961750955336,6.5829893419931381825e-05,1.5504154625894665203e-09,2.4698327665245364503e-15,0.033191341694115535088,0.0010804506321738151925,0.0006432933278723214918,6.953971326266372081e-05,1.7857088414954230525e-09,1.0445780985808751763e-15
0.78000000000000002665,0.03431191805517346677,0.0010589669794677625909,0.00069361826214095229515,7.049307363155170639e-05,1.801742561369867295e-09,2.5245351860416875482e-15,0.034059052600269680566,0.0011230951725271741404,0.0006773678145119890054,7.417409961219614833e-05,2.058037584092499689e-09,1.3696901851409384248e-15
0.79000000000000003553,0.035155050220897647584,0.001107592220460519865,0.00072851304804160874583,7.542409517445992169e-05,2.0898882198627974528e-09,2.6751129516249878493e-15,0.034937959776180652072,0.0011668473018080745621,0.0007127783689435711811,7.905233933268681528e-05,2.3676127836492477201e-09,1.7898004145043684929e-15
0.8000000000000000444,0.036006817842455619144,0.0011578440246424818441,0.0007646558071136424031,8.0634835931852947807e-05,2.4196838404643725854e-09,3.2747176522062200343e-15,0.035828063221848449604,0.0012117212198745621558,0.00074955946797462824367,8.418393163334026027e-05,2.7189581871522453384e-09,2.3309095115196245063e-15
0.8100000000000000533,0.03686714580591745477,0.0012097559563466679482,0.00080207213932098072413,8.613754430097846711e-05,2.7965234072110595118e-09,3.705122054587506574e-15,0.036729362937273073164,0.0012577311265846819691,0.0007877460276077212064,8.957861927306556859e-05,3.1170795054191641812e-09,3.0256666872307289586e-15
0.82000000000000006217,0.037735958349418886187,0.0012633617491052411171,0.0008407876867460019831,9.1944845379211206525e-05,3.2264189470632974671e-09,4.6155168420098983533e-15,0.03764185892245452969,0.0013048912217964797004,0.0008273734030404116544,9.524639164338406707e-05,3.567508760481981678e-09,3.91495331256545025e-15
0.83000000000000007105,0.038613179073703617072,0.0013186952970153278508,0.0008808281255819596571,9.806974711639929046e-05,3.7160649595184115766e-09,6.0000085673866340896e-15,0.038565551177392805304,0.001353215705368000614,0.0008684773886652619613,0.00010119748785133689695,4.0763520858087803663e-09,5.049816849885884425e-15
0.8399999999999999689,0.039498730952763762975,0.0013757906460675988327,0.0009222191581702586299,0.00010452564641849014629,4.272902502943696714e-09,7.112034003558911451e-15,0.039500439702087900007,0.0014027187771572895408,0.000911094218069835181,0.000107442399802392641,4.650341200559062281e-09,6.4938267007050237807e-15
0.8499999999999999778,0.040392536344566021267,0.0014346819854264351553,0.00096498650510271771503,0.00011132633521468232406,4.9051947665289595315e-09,8.907706521378860604e-15,0.040446524496539841553,0.0014534146370223930463,0.0009552605640366959149,0.00011399187528335528942,5.2968887902620430463e-09,8.325937131240517183e-15
0.8599999999999999867,0.041294517001874090495,0.0014954036386847051332,0.001009155897371359265,0.000118486006467022172886,5.6221054351617925668e-09,1.1451963055102702847e-14,0.041403805560748602188,0.0015053174848213561783,0.0010010135385434086857,0.00012085692104527141972,6.0241480379214399615e-09,1.0643958273046416555e-14
0.86999999999999999556,0.042204594083153988693,0.0015579900550779302634,0.0010547530685910823205,0.00012601926013282932699,6.4337845175640382545e-09,1.3968175302693963708e-14,0.04237228289471419579,0.0015584415204122237675,0.001048390692762538913,0.00012804880588633817617,6.841076561594634748e-09,1.3568754730792967107e-14
0.88000000000000000444,0.043122688163572311243,0.0016224758006706421591,0.0011018037472906305752,0.00013394110907107782313,7.351460572765385992e-09,1.74568688318034033e-14,0.043351956498436615417,0.0016128009436530419459,0.0010974300170616530219,0.00013557906373481078848,7.757505026978626459e-09,1.7249312982693896585e-14
0.8900000000000000133,0.04404871924607652728,0.0016888955495118875352,0.001150333649277358785,0.00014226698488954671806,8.387542252961472922e-09,2.1925972713369933616e-14,0.044342826371915861072,0.0016684099544018557611,0.001148169941003317901,0.0001434594967319102667,8.7842107164710970714e-09,2.1868844009426672318e-14
