 t	 x	 y	 z	 w
5.0700 0.6829 0.6920 0.0389 0.3709
5.0800 0.6821 0.6913 0.0510 0.3868
5.0900 0.6811 0.6905 0.0643 0.4022
5.1000 0.6800 0.6896 0.0787 0.4173
5.1100 0.6788 0.6886 0.0939 0.4318
5.1200 0.6774 0.6876 0.1098 0.4458
5.1300 0.6758 0.6866 0.1263 0.4593
5.1400 0.6740 0.6856 0.1432 0.4723
5.1500 0.6720 0.6846 0.1605 0.4846
5.1600 0.6698 0.6837 0.1781 0.4964
5.1700 0.6674 0.6829 0.1959 0.5075
5.1800 0.6648 0.6821 0.2139 0.5180
5.1900 0.6620 0.6815 0.2319 0.5279
5.2000 0.6590 0.6810 0.2500 0.5372
5.2100 0.6559 0.6807 0.2680 0.5459
5.2200 0.6525 0.6805 0.2860 0.5540
5.2300 0.6491 0.6805 0.3038 0.5615
5.2400 0.6455 0.6806 0.3215 0.5685
5.2500 0.6419 0.6809 0.3390 0.5749
5.2600 0.6383 0.6813 0.3563 0.5809
5.2700 0.6347 0.6819 0.3733 0.5863
5.2800 0.6312 0.6827 0.3900 0.5913
5.2900 0.6279 0.6835 0.4064 0.5959
5.3000 0.6248 0.6845 0.4224 0.6001
5.3100 0.6220 0.6856 0.4380 0.6038
5.3200 0.6196 0.6867 0.4532 0.6072
5.3300 0.6176 0.6878 0.4680 0.6102
5.3400 0.6162 0.6889 0.4822 0.6129
5.3500 0.6153 0.6900 0.4960 0.6152
5.3600 0.6150 0.6910 0.5092 0.6173
5.3700 0.6153 0.6918 0.5218 0.6190
5.3800 0.6164 0.6925 0.5339 0.6203
5.3900 0.6181 0.6929 0.5454 0.6214
5.4000 0.6205 0.6931 0.5563 0.6222
5.4100 0.6235 0.6930 0.5666 0.6226
5.4200 0.6271 0.6926 0.5763 0.6228
5.4300 0.6313 0.6917 0.5854 0.6226
5.4400 0.6359 0.6904 0.5938 0.6220
5.4500 0.6408 0.6887 0.6017 0.6212
5.4600 0.6460 0.6865 0.6090 0.6199
5.4700 0.6513 0.6837 0.6157 0.6183
5.4800 0.6566 0.6803 0.6218 0.6164
5.4900 0.6618 0.6764 0.6274 0.6140
5.5000 0.6667 0.6719 0.6325 0.6112
5.5100 0.6714 0.6667 0.6371 0.6080
5.5200 0.6756 0.6610 0.6413 0.6044
