t,a,b,c,d
0.594,0.9996790575892354,0.10721134554813966,0.8819481777344512,0.9528609258245858
0.596,0.9994416987006403,0.13573844565392232,0.8820295372841813,0.9528643637512739
0.598,0.9991462265634936,0.1633475355191683,0.8821306737388367,0.9528675217712831
0.6,0.9987965976051707,0.19006357863355214,0.8822502129619518,0.952870415202224
0.602,0.9983965855363731,0.215911053104279,0.8823868460884461,0.9528730587339469
0.604,0.9979497882001326,0.24091395174456923,0.8825393270421613,0.9528754664500197
0.606,0.9974596342145561,0.26509578276180407,0.8827064701246096,0.9528776518486578
0.608,0.9969293894131868,0.2884795710096003,0.8828871476741265,0.9528796278630969
0.61,0.9963621630869217,0.31108785976919356,0.8830802877945165,0.9528814068813942
0.612,0.9957609140314857,0.33294271302665746,0.8832848721522363,0.9528830007656593
0.614,0.9951284564044981,0.35406571821361843,0.8834999338410836,0.9528844208707088
0.616,0.9944674653962225,0.37447798938027727,0.8837245553133136,0.9528856780621494
0.618,0.9937804827180968,0.39420017077068914,0.8839578663760526,0.9528867827338945
0.62,0.9930699219131638,0.41325244077138984,0.884199042251837,0.9528877448251183
0.622,0.9923380734925337,0.43165451620558615,0.8844473017020716,0.9528885738366558
0.624,0.9915871099020055,0.44942565694625053,0.8847019052121636,0.9528892788468629
0.626,0.9908190903229683,0.4665846708225557,0.8849621532370735,0.9528898685269448
0.628,0.990035965311682,0.48314991879517505,0.8852273845059858,0.9528903511557627
0.63,0.9892395812810292,0.4991393203770448,0.8854969743848038,0.95289073463414
0.632,0.9884316848287849,0.5145703592772282,0.8857703332951411,0.9528910264986721
0.634,0.987613926916435,0.5294600892465466,0.8860469051884863,0.9528912339350599
0.636,0.986787866902526,0.5438251401046523,0.8863261660742072,0.952891363790984
0.638,0.9859549764344864,0.5576817239291813,0.8866076226000511,0.9528914225885272
0.64,0.9851166432028173,0.5710456413885925,0.8868908106838075,0.9528914165361639
0.642,0.984274174561506,0.5839322882012176,0.8871752941947983,0.9528913515403356
0.644,0.9834288010184372,0.5963566617039419,0.8874606636838638,0.9528912332166178
0.646,0.9825816795995588,0.6083333675148198,0.8877465351605217,0.9528910669005024
0.648,0.9817338970904623,0.6198766262747655,0.8880325489159919,0.9528908576578031
0.65,0.9808864731590023,0.6310002804542787,0.8883183683907782,0.9528906102947015
0.652,0.9800403633625004,0.6417178012119562,0.8886036790855271,0.9528903293674463
0.654,0.9791964620430218,0.6520422952923031,0.8888881875138871,0.9528900191917177
0.656,0.9783556051141473,0.6619865119510915,0.8891716201961176,0.952889683851676
0.658,0.9775185727425801,0.6715628498972204,0.8894537226922004,0.9528893272086939
0.66,0.9766860919278836,0.6807833642407158,0.8897342586732475,0.9528889529098017
0.662,0.9758588389835486,0.689659773437159,0.8900130090299967,0.9528885643958409
