t,a,b,c,d,e,f,g,h,i,l,m,n,o,p,q,r
0.068,0.013333065638212993,0.028913222147589384,0.01250501760119457,0.05644919284423998,0.010312337998992673,0.021640754920016773,0.031136139317335578,0.051630510911247984,0.05119475016817305,0.09924246864849076,0.07204694190918902,0.10775920060722989,0.05831184263016544,0.09944093571366633,0.09894783550599089,0.18713578343826467
0.069,0.013724311346520718,0.02863725277155433,0.01378125051321999,0.06013139811308827,0.008742338358055813,0.01762775589140115,0.028513823097042052,0.045508640313265084,0.056222008866023125,0.10496860307556974,0.08495145635886782,0.12262973104732698,0.05311436633234745,0.08689720813656326,0.09739328628386262,0.17715656949529157
0.07,0.01735803140143582,0.035701273211360574,0.015281674088367458,0.06587012934424155,0.009775002573712584,0.01945962990233907,0.027754634800509815,0.043700803850358086,0.06436776912263514,0.11834594617557398,0.08513217026098904,0.12098930976149709,0.053432470329176876,0.08596511245253524,0.08493812932350578,0.1519279134017619
0.07100000000000001,0.02187249305608626,0.04579137829239021,0.01942252586058066,0.08542871442047704,0.009539703155252335,0.01942823070923368,0.027383222824073288,0.044114398772105066,0.06804699540003366,0.12753763813933283,0.09128274366412648,0.13231585560682463,0.0426743638760199,0.07014702624574762,0.06892025623246062,0.1260944537452556
0.07200000000000001,0.019536125493021736,0.044572839635769,0.01637203716770068,0.07888271533299233,0.008183483478907615,0.018250081425818597,0.022156071988115384,0.03919475771039653,0.06988290564760546,0.1419533153544658,0.08922191509783717,0.14051094719726537,0.0422168350914956,0.07525528022335239,0.06480286868579296,0.1290078204694633
0.073,0.019529673571636215,0.04882134790765677,0.015925402556995226,0.08439857846868769,0.009169588389012301,0.022355964652321852,0.024202280444684754,0.046873550467423294,0.06108460863866391,0.13682154660405715,0.07612665341077275,0.1324157351955418,0.04168368483321005,0.08140019131879005,0.06251966457437695,0.1366715289661693
0.074,0.019443164527427795,0.05485050405576285,0.014684768667303342,0.0884654971468543,0.008694867632449216,0.024060541955394983,0.021232595161480402,0.046911652682626065,0.05903048422007128,0.1495136347494805,0.06839862901584773,0.13518570556476792,0.038350463481412925,0.08486984760932431,0.053354412247215904,0.13295323128258044
0.075,0.01740655717850784,0.055347622943413916,0.0117166201622647,0.08033973365906046,0.008757799368415078,0.027211293624868856,0.019204765843735313,0.047953786148474474,0.055318799065245436,0.1575752282409936,0.05757957185945538,0.1288301498815833,0.04034242184319352,0.09968370959794376,0.05070545757288077,0.14202648300996368
0.076,0.02189469782032498,0.06890052434502161,0.016540244528765916,0.1125890465488115,0.007867775291369592,0.024220421023979602,0.019783721987107396,0.048994458740447416,0.05600689618959885,0.15776707650965566,0.0665878670216665,0.14747241229877336,0.027971176391685212,0.06813012382016476,0.0412167133704367,0.11405684411219098
0.077,0.023861319356870567,0.06369564393116138,0.017457905256695532,0.10082435744913683,0.007637335817799011,0.019818834301294348,0.018572325814382448,0.03866179426838525,0.06891783285116451,0.16647624489521246,0.0798532605173993,0.1513574790193565,0.030883626141438063,0.06384996410777671,0.044262681403322984,0.1038693948686041
0.078,0.022158336615382187,0.04907963380210939,0.018872307942362974,0.09198147715840022,0.007822877226030128,0.01706665357879446,0.02198674615736944,0.03897969917762461,0.07087317140317875,0.1435277097557819,0.0952886093247434,0.15345800557851702,0.034863230580718066,0.06084925106806641,0.05757312274045739,0.11561916789046368
0.079,0.013681671816064058,0.03439502952268422,0.013445807979280746,0.07395469765802064,0.006195511114509862,0.015175724625199461,0.01976405442099053,0.0390749483553535,0.06085735081685822,0.13733938825691483,0.09282989089076216,0.16559049193534153,0.03704015823654367,0.07119887469528677,0.06850839416430068,0.1509480055118892
0.08,0.011649831955917343,0.030536197621052204,0.012914958403911315,0.07411895355055362,0.006331806898178828,0.016167312927593824,0.022556813793256986,0.04639232049004198,0.050272021125672715,0.11841850571165878,0.0870869842208358,0.16181720539721528,0.036821836843816194,0.07353698071237809,0.07646345034149354,0.17491482000642342
0.081,0.014294490456115845,0.02810803133627929,0.015245640837423581,0.06549219878676203,0.007734639593813097,0.014863282776742886,0.026525234565260073,0.04081605786339189,0.06259422503448736,0.1109207686978072,0.1048443548170572,0.145905136856859,0.04565970285552048,0.06850561347870004,0.09162295087637454,0.15686767116740558
0.082,0.01424242885863339,0.026962376814023865,0.017465709371004553,0.07263115477500472,0.007773345874072462,0.014431397766751479,0.030642603515857132,0.04566295878407692,0.05658485950156517,0.0963629605485686,0.11020486211139456,0.14794232886973502,0.04165364093287304,0.06002457952157349,0.09707008713982566,0.16034470561503983
0.083,0.017168700366603926,0.03155679482513753,0.019639046989566828,0.0794560311461443,0.00824789820841877,0.014892219389407628,0.030199460766496006,0.04371255589829216,0.06287323553909595,0.1038530910581358,0.11440477408276879,0.14895028649655428,0.040525181777393594,0.056479892638147774,0.08775831252604512,0.14028251829179136
0.084,0.02643751358447449,0.042358695748343285,0.021703458386292958,0.0748340961702429,0.015652202359130844,0.02506120135802774,0.04261716706992042,0.05361597643451737,0.07151501173490707,0.10062238708940312,0.08842985738102704,0.09472468971526761,0.058671031445466655,0.0709164611087141,0.09050831267248165,0.12233193774178262
0.085,0.03234189881042712,0.04538353583224367,0.026381015469711715,0.07980362988343044,0.01747146224397796,0.02441074375630919,0.04727365541245478,0.05187960100737217,0.07844119751592644,0.0959148910942656,0.0967192258773026,0.09009420721727192,0.058423260076349945,0.060884037402223375,0.08979657658877688,0.1047810618119563
0.08600000000000001,0.03121125601061714,0.04430813181821083,0.024721581712974266,0.07581883690329666,0.015857550025815806,0.022486765912730494,0.04163477612586999,0.04638480047375611,0.0839099185067723,0.10373187556319419,0.10098381277311402,0.0951900716373514,0.05897040432697424,0.062100751763900494,0.08834114456381698,0.10434832188160513
0.08700000000000001,0.03964192911079941,0.046646771284065615,0.02735605292551524,0.06871063489419142,0.02318286635842919,0.02768502640993713,0.053543465623004494,0.04964562329976385,0.08893367762086883,0.08942965482449901,0.09236070728055891,0.06971199077267418,0.07286686962372203,0.06336957509151982,0.09520009543489256,0.09171505944555837
0.088,0.0380641863436359,0.051101443824586805,0.029999698234401236,0.08537859014664018,0.022803731238682762,0.03108963774515686,0.06006850370245966,0.06307750898072573,0.07052477051258087,0.08192246308316331,0.08504780801416201,0.07347544613632907,0.05934171330952771,0.059461693700753944,0.08978878486793668,0.09885402015925734
0.089,0.03053879963464796,0.04230714945005215,0.024521011278349776,0.0721281859281262,0.020149336122692665,0.028384829670174017,0.05405081772215187,0.05862615136025989,0.0712407444797172,0.08510031070631142,0.08766218239526789,0.07792202966029121,0.06536868143612644,0.06723199221093362,0.10076428039140431,0.11400349755349337
0.09,0.029140562224786858,0.04897871522530984,0.02199094234753882,0.07907859136325049,0.016754245963497588,0.029085413897740126,0.04207327790015273,0.05661297319861419,0.07151509745285307,0.10315224549627534,0.08315671699174057,0.08979236048984689,0.057405642917687176,0.07214256244316643,0.08322027309834416,0.11590037898919586
0.091,0.026731703779383626,0.05009816044716483,0.018948755057716836,0.07638562252794281,0.016392119689803333,0.03170438571788353,0.03875463087240516,0.05829384555255674,0.06782953218684543,0.10890280645187991,0.07446141854992108,0.08984004493081123,0.058023263828486764,0.08084962397488789,0.07949717794860726,0.12328690848370347
