T,M,a,b,c,d,e,f,g,h,i,j
0.10300000000000001,0.05213213574579638,0.04285824220730117,0.043476589583424596,0.050540278415697304,0.06361925746681563,0.044539241249551775,0.05388550337016451,0.04591455938137712,0.06531113810648576,0.04833603599248948,0.06284051168465654
0.10400000000000001,0.05467423572533074,0.045146266038133986,0.04519122057315206,0.05407569874411544,0.06664583379196898,0.047271035245528004,0.056762918088393954,0.047783241258136044,0.06743852520433447,0.05115572310956695,0.06527189519997756
0.105,0.05644548450585455,0.04729777511791322,0.04600725765058922,0.05661280523534529,0.06814350029372895,0.049373849796501834,0.058866535874185555,0.048962942901159656,0.06858920840186411,0.05375006789775072,0.06685090188950693
0.106,0.054369421001090344,0.04478590639042701,0.045104772386428404,0.053834833910340496,0.06645165093531147,0.04705879443338201,0.05636110393806859,0.04761754223771064,0.06689534905576644,0.05072935713229276,0.06485489959117563
0.107,0.051020360471788,0.04175432940647317,0.043024488562385055,0.049412670612349996,0.06272271298179999,0.043427161041833195,0.052611900218659025,0.04513816628146761,0.06373531025588469,0.04697324555734783,0.061403619799679454
0.108,0.04906349349356211,0.040279401557618666,0.04151266864892145,0.04693055763861764,0.06011079685833498,0.04151941517360602,0.050506341136969835,0.04360455594233181,0.061665126552520655,0.045217717853421546,0.05928835357327844
0.109,0.04897938394904004,0.040233185947185834,0.04143735425433914,0.04689849379615785,0.06000491361287141,0.04148882733528325,0.05041707067936829,0.0435382345413744,0.061490886875078865,0.04514636326682109,0.05913850918192032
0.11,0.04762666201905794,0.039242026680270214,0.04032293733413561,0.04523516551996254,0.058104736114542144,0.04027150461266682,0.04897016316822711,0.04247457324242343,0.05997617479596762,0.044018708843078125,0.057650629879305804
0.111,0.049436564466345125,0.040587791682828556,0.04182609473466381,0.04764317282090158,0.060709703461354625,0.04199624157529325,0.05090264553425006,0.043907834939858725,0.06179634332984796,0.045501135628277956,0.05949468095617472
0.112,0.05053809953047288,0.041457791940262334,0.04265679468628847,0.049150211867859284,0.06216818116573697,0.04316336866916226,0.052074698502982075,0.04478374586599332,0.06280867179813471,0.04651696106127179,0.060600569747037536
0.113,0.05092361789880988,0.04180177350451442,0.04291119673045318,0.04972691108466942,0.06263454271390323,0.04362966899351939,0.0524864544292275,0.045085663157734435,0.0630873023502661,0.04692196300514284,0.06095070301866823
0.114,0.04995362915461917,0.04104912727564125,0.04220105332209945,0.04853233356092701,0.061408164323738856,0.042672771982932955,0.05145068859687907,0.04431641584320767,0.06203218318705406,0.046005710488164375,0.059867842965547036
0.115,0.0471926975373418,0.038914208578055276,0.04008449243703238,0.04507324065711371,0.057755307529732236,0.0399820020339372,0.04852496880209589,0.04211828210877444,0.059077829935198944,0.043535645385372024,0.05686099790610588
0.116,0.04821038940807626,0.03969254332663541,0.04091093968440396,0.046437303778919636,0.059191720118706326,0.04098813716154848,0.0495948843524624,0.042938630312610915,0.06007785743496985,0.04437997236999491,0.05789190554051071
0.117,0.04943238466599059,0.04065498291364644,0.041843807252021636,0.04807274175715548,0.06082074072727994,0.04225653398757956,0.0508771036045601,0.043924815091339386,0.061249138528175595,0.04547732458403042,0.059146658214117354
0.11800000000000001,0.04898293435444001,0.040327050505029716,0.04149329740925123,0.04756303441600174,0.060232579052679425,0.04185187005081836,0.0504023643919006,0.043561510525169767,0.060705135439279356,0.04507966897812299,0.05861283277614693
