t,e0,e1,e2,b0,b1,b2
0.1782,1.7548412096091798e-07,4.365305362645197e-06,1.7349320915239135e-05,0.0002540591146881504,0.0063514778672037605,0.025405911468815042
0.1785,1.758806922709497e-07,4.375190718815563e-06,1.7388700110398512e-05,0.0002549152526314561,0.0063728813157864035,0.025491525263145614
0.1788,1.7627783155698505e-07,4.385090464338843e-06,1.7428137667903224e-05,0.00025577283067222743,0.006394320766805686,0.025577283067222744
0.17909999999999998,1.7667554047853204e-07,4.395004638035221e-06,1.7467633729569368e-05,0.00025663184881046436,0.00641579622026161,0.02566318488104644
0.17939999999999998,1.7707382059245515e-07,4.404933277681434e-06,1.7507188433613253e-05,0.0002574923070461669,0.006437307676154172,0.02574923070461669
0.1797,1.77472673509279e-07,4.414876420223408e-06,1.7546801914552616e-05,0.00025835420537933504,0.006458855134483376,0.025835420537933505
0.18,1.7787210076786037e-07,4.424834101652845e-06,1.7586474303181888e-05,0.0002592175438099688,0.00648043859524922,0.02592175438099688
0.1803,1.7827210387910585e-07,4.434806357093112e-06,1.7626205726619873e-05,0.00026008232233806815,0.006502058058451704,0.026008232233806817
0.18059999999999998,1.7867268431043497e-07,4.4447932207870255e-06,1.7665996308356082e-05,0.0002609485409636331,0.0065237135240908285,0.026094854096363314
0.18089999999999998,1.790738434780281e-07,4.454794726075599e-06,1.7705846168186294e-05,0.0002618161996866637,0.006545404992166593,0.026181619968666373
0.1812,1.794755827823671e-07,4.464810905358601e-06,1.7745755422244256e-05,0.00026268529850715993,0.006567132462678999,0.026268529850715996
0.1815,1.7987790360520534e-07,4.474841790179426e-06,1.7785724182990345e-05,0.0002635558374251217,0.006588895935628045,0.02635558374251218
0.1818,1.8028080725519217e-07,4.4848874112520366e-06,1.782575255932851e-05,0.00026442781644054914,0.00661069541101373,0.02644278164405492
0.18209999999999998,1.8068429507846036e-07,4.494947798273056e-06,1.7865840656401945e-05,0.00026530123555344216,0.006632530888836055,0.02653012355534422
0.18239999999999998,1.8108836826463607e-07,4.505022980114523e-06,1.7905988575842425e-05,0.00026617609476380083,0.006654402369095021,0.026617609476380085
0.1827,1.8149302812736918e-07,4.5151129848214245e-06,1.794619641558989e-05,0.00026705239407162504,0.006676309851790628,0.02670523940716251
0.183,1.8189827579153635e-07,4.525217839459191e-06,1.7986464270013405e-05,0.00026793013347691495,0.006698253336922875,0.0267930133476915
0.1833,1.8230411241307528e-07,4.535337570246803e-06,1.8026792229895953e-05,0.0002688093129796704,0.006720232824491761,0.026880931297967044
0.18359999999999999,1.827105391464075e-07,4.545472202483114e-06,1.806718038235589e-05,0.0002696899325798915,0.006742248314497289,0.026968993257989154
0.18389999999999998,1.8311755708642033e-07,4.555621760671358e-06,1.81076288110665e-05,0.0002705719922775782,0.006764299806939456,0.027057199227757824
0.1842,1.8352516721988252e-07,4.565786268361446e-06,1.814813759603937e-05,0.0002714554920727305,0.0067863873018182645,0.027145549207273058
0.1845,1.839333705918071e-07,4.5759657482576875e-06,1.8188706813822768e-05,0.00027234043196534846,0.006808510799133712,0.027234043196534847
0.1848,1.8434216823334063e-07,4.58616022221785e-06,1.822933653736673e-05,0.000273226811955432,0.006830670298885801,0.027322681195543205
0.1851,1.8475156105950487e-07,4.596369711190631e-06,1.827002683603606e-05,0.00027411463204298116,0.006852865801074529,0.027411463204298117
0.18539999999999998,1.851615499826107e-07,4.606594235276354e-06,1.8310777775795004e-05,0.00027500389222799587,0.006875097305699898,0.02750038922279959
0.1857,1.855721358662534e-07,4.616833813664184e-06,1.835158941912825e-05,0.00027589459251047623,0.006897364812761907,0.027589459251047627
0.186,1.8598331959296433e-07,4.627088464786249e-06,1.8392461824968105e-05,0.00027678673289042224,0.006919668322260557,0.02767867328904223
0.1863,1.8639510196250981e-07,4.637358206150117e-06,1.8433395048798078e-05,0.00027768031336783384,0.006942007834195846,0.027768031336783384
0.1866,1.868074837696624e-07,4.647643054396762e-06,1.8474389142648446e-05,0.000278575333942711,0.006964383348567776,0.027857533394271106
0.18689999999999998,1.8722046571822382e-07,4.657943025276557e-06,1.8515444155198004e-05,0.0002794717946150538,0.006986794865376346,0.027947179461505385
0.1872,1.8763404852942038e-07,4.66825813387168e-06,1.855656013162571e-05,0.00028036969538486225,0.007009242384621557,0.02803696953848623
0.1875,1.8804823294067714e-07,4.678588394233238e-06,1.859773711374936e-05,0.0002812690362521363,0.007031725906303408,0.028126903625213633
0.1878,1.884630195306932e-07,4.688933819637848e-06,1.8638975139932534e-05,0.0002821698172168759,0.007054245430421899,0.028216981721687597
0.1881,1.8887840892765233e-07,4.699294422552924e-06,1.8680274245317774e-05,0.0002830720382790812,0.00707680095697703,0.02830720382790812
0.18839999999999998,1.8929440170281516e-07,4.709670214509763e-06,1.8721634461573335e-05,0.00028397569943875204,0.007099392485968801,0.028397569943875205
0.1887,1.8971099843144737e-07,4.720061206364165e-06,1.8763055817136798e-05,0.0002848808006958885,0.0071220200173972145,0.028488080069588858
0.189,1.9012819960737083e-07,4.730467408047227e-06,1.8804538337049958e-05,0.00028578734205049065,0.0071446835512622665,0.028578734205049066
0.1893,1.9054600572095954e-07,4.740888828759433e-06,1.884608204313225e-05,0.00028669532350255824,0.007167383087563958,0.028669532350255832
0.1896,1.909644172349959e-07,4.75132547673e-06,1.8887686953907157e-05,0.0002876047450520916,0.00719011862630229,0.02876047450520916
0.18989999999999999,1.9138343450434118e-07,4.761777359509587e-06,1.892935308469831e-05,0.00028851560669909053,0.007212890167477263,0.028851560669909054
0.1902,1.9180305795290577e-07,4.77224448373921e-06,1.8971080447525938e-05,0.00028942790844355506,0.007235697711088877,0.02894279084435551
0.1905,1.9222328793345826e-07,4.782726855375937e-06,1.9012869051310045e-05,0.00029034165028548513,0.007258541257137131,0.029034165028548525
0.1908,1.9264412475495662e-07,4.793224479506685e-06,1.90547189016336e-05,0.00029125683222488096,0.007281420805622025,0.0291256832224881
0.1911,1.9306556872802438e-07,4.803737360488218e-06,1.9096630001032067e-05,0.00029217345426174227,0.007304336356543558,0.029217345426174234
0.1914,1.9348762007322117e-07,4.814265501783219e-06,1.9138602348871735e-05,0.0002930915163960693,0.007327287909901732,0.02930915163960693
0.1917,1.9391027905196465e-07,4.824808906120225e-06,1.9180635941389293e-05,0.00029401101862786184,0.007350275465696546,0.029401101862786185
0.192,1.943335458159065e-07,4.835367575466041e-06,1.922273077174875e-05,0.00029493196095712004,0.007373299023928002,0.029493196095712007
0.1923,1.9475742054090602e-07,4.845941510994808e-06,1.9264886830025174e-05,0.00029585434338384384,0.007396358584596098,0.02958543433838439
0.1926,1.9518190341017502e-07,4.856530713122138e-06,1.930710410323591e-05,0.0002967781659080333,0.007419454147700833,0.029677816590803333
0.1929,1.9560699448846115e-07,4.867135181520896e-06,1.9349382575351845e-05,0.0002977034285296883,0.007442585713242209,0.029770342852968836
0.1932,1.960326937997045e-07,4.8777549150499616e-06,1.93917222274394e-05,0.000298630131248809,0.0074657532812202245,0.029863013124880898
0.1935,1.9645900146810442e-07,4.888389911888992e-06,1.9434123037348956e-05,0.0002995582740653952,0.00748895685163488,0.02995582740653952
0.1938,1.9688591742127162e-07,4.89904016938781e-06,1.9476584980318242e-05,0.00030048785697944704,0.007512196424486178,0.03004878569794471
0.1941,1.9731344170889013e-07,4.909705684205693e-06,1.9519108028378114e-05,0.0003014188799909645,0.0075354719997741135,0.030141887999096454
0.1944,1.9774157424713106e-07,4.920386452311071e-06,1.956169215074289e-05,0.0003023513430999476,0.007558783577498692,0.030235134309994766
0.1947,1.981703149536178e-07,4.931082468845592e-06,1.9604337313741748e-05,0.0003032852463063963,0.007582131157659909,0.030328524630639637
0.195,1.98599663741092e-07,4.941793728222563e-06,1.9647043480884983e-05,0.0003042205896103106,0.007605514740257766,0.030422058961031066
0.1953,1.9902962045810514e-07,4.952520224217011e-06,1.9689810612778186e-05,0.0003051573730116905,0.007628934325292265,0.03051573730116906
0.1956,1.9946018493917726e-07,4.963261949866646e-06,1.973263866728528e-05,0.00030609559651053605,0.007652389912763402,0.03060955965105361
0.1959,1.998913570087515e-07,4.974018897461694e-06,1.9775527599416802e-05,0.0003070352601068472,0.0076758815026711814,0.030703526010684726
0.1962,2.0032313638356482e-07,4.98479105868732e-06,1.981847736151802e-05,0.00030797636380062396,0.0076994090950155995,0.030797636380062398
0.1965,2.0075552290847845e-07,4.995578424398226e-06,1.9861487903141024e-05,0.0003089189075918663,0.007722972689796659,0.030891890759186635
0.1968,2.0118851621450162e-07,5.006380984807074e-06,1.990455917114238e-05,0.0003098628914805743,0.007746572287014359,0.030986289148057435
0.1971,2.0162211604250975e-07,5.017198729434789e-06,1.994769110977056e-05,0.00031080831546674787,0.007770207886668699,0.031080831546674795
0.1974,2.0205632208135118e-07,5.028031647242125e-06,1.9990883660543345e-05,0.000311755179550387,0.007793879488759677,0.031175517955038708
0.19770000000000001,2.024911339044806e-07,5.038879726394436e-06,2.0034136762375593e-05,0.0003127034837314918,0.007817587093287297,0.03127034837314919
0.198,2.0292655116902658e-07,5.0497429544038025e-06,2.0077450351622508e-05,0.0003136532280100622,0.007841330700251559,0.031365322801006235
0.1983,2.03362573472031e-07,5.060621318148306e-06,2.012082436201731e-05,0.0003146044123860983,0.00786511030965246,0.03146044123860984
0.1986,2.037992003508365e-07,5.0715148038362825e-06,2.0164258724784637e-05,0.0003155570368595999,0.007888925921489999,0.031555703685959995
0.1989,2.0423643131671473e-07,5.0824233970660464e-06,2.0207753368563234e-05,0.0003165111014305672,0.00791277753576418,0.03165111014305672
0.19920000000000002,2.0467426589388669e-07,5.093347082729692e-06,2.0251308219693152e-05,0.000317466606099,0.007936665152475002,0.03174666060990001
0.1995,2.0511270361661847e-07,5.104285845184223e-06,2.0294923201889833e-05,0.0003184235508648985,0.007960588771622463,0.03184235508648985
0.1998,2.0555174382054377e-07,5.115239668079451e-06,2.033859823650749e-05,0.00031938193572826254,0.007984548393206566,0.03193819357282626
0.2001,2.0599138603609862e-07,5.126208534457052e-06,2.038233324249419e-05,0.00032034176068909226,0.008008544017227308,0.03203417606890923
0.2004,2.0643162961751858e-07,5.137192426719188e-06,2.0426128136363496e-05,0.00032130302574738756,0.00803257564368469,0.03213030257473876
0.20070000000000002,2.0687247397857748e-07,5.1481913268011096e-06,2.0469982832375126e-05,0.00032226573090314846,0.008056643272578714,0.032226573090314854
0.201,2.0731391842730564e-07,5.159205215852554e-06,2.05138972423962e-05,0.00032322987615637506,0.008080746903909376,0.032322987615637504
0.2013,2.077559623177437e-07,5.170234074508567e-06,2.05578712760825e-05,0.00032419546150706715,0.00810488653767668,0.03241954615070672
0.2016,2.0819860497783862e-07,5.181277882841539e-06,2.0601904840768486e-05,0.0003251624869552249,0.008129062173880623,0.03251624869552249
0.2019,2.0864184567719195e-07,5.192336620281137e-06,2.064599784155582e-05,0.00032613095250084826,0.008153273812521207,0.03261309525008483
0.20220000000000002,2.0908568363626906e-07,5.2034102657738166e-06,2.0690150181418046e-05,0.00032710085814393724,0.008177521453598431,0.032710085814393726
0.2025,2.0953011811869597e-07,5.214498797605626e-06,2.073436176105056e-05,0.0003280722038844918,0.008201805097112295,0.03280722038844918
0.2028,2.0997514836702327e-07,5.225602193574701e-06,2.077863247907723e-05,0.00032904498972251197,0.008226124743062802,0.03290449897225121
0.2031,2.1042077351932728e-07,5.236720430857469e-06,2.082296223200086e-05,0.0003300192156579978,0.008250480391449945,0.03300192156579978
0.2034,2.1086699280613783e-07,5.247853486132515e-06,2.086735091421886e-05,0.0003309948816909492,0.00827487204227373,0.03309948816909492
0.20370000000000002,2.1131380530696402e-07,5.259001335515585e-06,2.09117984181089e-05,0.00033197198782136623,0.008299299695534156,0.033197198782136624
0.20400000000000001,2.117612102237123e-07,5.270163954599637e-06,2.0956304633951796e-05,0.0003329505340492489,0.008323763351231223,0.03329505340492489
0.2043,2.1220920655227061e-07,5.2813413184623494e-06,2.1000869450072755e-05,0.0003339305203745971,0.008348263009364929,0.033393052037459715
0.2046,2.126577934123427e-07,5.292533401649117e-06,2.104549275282062e-05,0.00033491194679741095,0.008372798669935275,0.0334911946797411
0.2049,2.1310696993906768e-07,5.303740178173138e-06,2.1090174426604118e-05,0.0003358948133176904,0.008397370332942262,0.03358948133176905
0.20520000000000002,2.1355673505520495e-07,5.31496162153329e-06,2.1134914353918255e-05,0.0003368791199354355,0.008421977998385888,0.033687911993543554
0.20550000000000002,2.1400708780933603e-07,5.326197704827344e-06,2.1179712415387826e-05,0.00033786486665064616,0.008446621666266155,0.03378648666506462
0.2058,2.1445802718581123e-07,5.337448400547018e-06,2.12245684897724e-05,0.0003388520534633224,0.008471301336583062,0.03388520534633225
0.2061,2.149095522333743e-07,5.3487136807403515e-06,2.1269482454021753e-05,0.0003398406803734644,0.008496017009336611,0.033984068037346445
0.2064,2.153616618407141e-07,5.359993516957935e-06,2.131445418321522e-05,0.00034083074738107194,0.0085207686845268,0.0340830747381072
0.20670000000000002,2.1581435492880216e-07,5.371287880335802e-06,2.1359483550817626e-05,0.00034182225448614503,0.008545556362153628,0.03418222544861451
0.20700000000000002,2.1626763045716424e-07,5.382596741491425e-06,2.1404570428389996e-05,0.0003428152016886838,0.008570380042217095,0.03428152016886838
0.2073,2.1672148736295107e-07,5.393920070602617e-06,2.1449714685913634e-05,0.00034380958898868816,0.008595239724717204,0.034380958898868816
0.2076,2.1717592442647953e-07,5.405257837385592e-06,2.1494916191599896e-05,0.0003448054163861581,0.008620135409653954,0.034480541638615816
0.2079,2.176309405909779e-07,5.416610011212306e-06,2.1540174812123107e-05,0.00034580268388109366,0.008645067097027344,0.034580268388109375
0.20820000000000002,2.1808653464626035e-07,5.427976560810334e-06,2.1585490412385886e-05,0.00034680139147349483,0.008670034786837371,0.034680139147349485
0.20850000000000002,2.1854270541557794e-07,5.4393574546700285e-06,2.163086285580144e-05,0.0003478015391633617,0.008695038479084044,0.034780153916336175
0.2088,2.189994517093081e-07,5.450752660738968e-06,2.1676292004280094e-05,0.00034880312695069406,0.008720078173767352,0.03488031269506941
0.2091,2.19456772328005e-07,5.462162146619063e-06,2.1721777717998916e-05,0.0003498061548354921,0.008745153870887304,0.034980615483549214
0.2094,2.1991466603527323e-07,5.473585879525019e-06,2.1767319855865837e-05,0.0003508106228177557,0.008770265570443895,0.03508106228177558
0.20970000000000003,2.2037313157763945e-07,5.485023826170619e-06,2.1812918275157503e-05,0.000351816530897485,0.008795413272437125,0.0351816530897485
0.21000000000000002,2.208321676988751e-07,5.496475952925683e-06,2.1858572831725833e-05,0.0003528238790746798,0.008820596976866995,0.03528238790746798
0.21030000000000001,2.212917731048375e-07,5.507942225809774e-06,2.190428338006888e-05,0.0003538326673493403,0.008845816683733507,0.03538326673493403
0.2106,2.2175194650899473e-07,5.5194226103936015e-06,2.195004977317692e-05,0.0003548428957214663,0.00887107239303666,0.03548428957214664
0.2109,2.2221268661713828e-07,5.530917071940812e-06,2.199587186283595e-05,0.00035585456419105803,0.008896364104776452,0.03558545641910581
0.21119999999999997,2.2267399208470716e-07,5.542425575263337e-06,2.2041749499374813e-05,0.0003568676727581152,0.008921691818952882,0.03568676727581153
0.2115,2.2313586154261806e-07,5.55394808491228e-06,2.2087682531836598e-05,0.0003578822214226381,0.008947055535565955,0.03578822214226382
0.2118,2.2359829364697742e-07,5.565484565039512e-06,2.2133670808067164e-05,0.00035889821018462667,0.008972455254615666,0.035889821018462664
0.21209999999999998,2.2406128705382968e-07,5.5770349794073924e-06,2.217971417458997e-05,0.00035991563904408077,0.00899789097610202,0.03599156390440808
0.21239999999999998,2.24524840359659e-07,5.588599291506205e-06,2.2225812476748736e-05,0.00036093450800100046,0.009023362700025014,0.036093450800100055
0.21269999999999997,2.249889521527488e-07,5.600177464465862e-06,2.2271965558716763e-05,0.0003619548170553858,0.009048870426384647,0.03619548170553859
0.213,2.254536210044234e-07,5.611769461090293e-06,2.2318173263403345e-05,0.00036297656620723685,0.009074414155180923,0.03629765662072369
0.2133,2.2591884551529847e-07,5.623375243855449e-06,2.236443543268346e-05,0.0003639997554565534,0.009099993886413837,0.03639997554565535
0.21359999999999998,2.263846241973276e-07,5.634994774900922e-06,2.2410751907253248e-05,0.0003650243848033356,0.00912560962008339,0.03650243848033356
0.21389999999999998,2.268509556465245e-07,5.64662801613721e-06,2.2457122526775742e-05,0.0003660504542475834,0.009151261356189586,0.03660504542475834
0.21419999999999997,2.2731783835422014e-07,5.658274929129132e-06,2.2503547129870362e-05,0.00036707796378929674,0.00917694909473242,0.03670779637892968
0.2145,2.277852708126004e-07,5.669935475094656e-06,2.2550025554112604e-05,0.00036810691342847575,0.009202672835711896,0.03681069134284758
0.2148,2.282532515825694e-07,5.681609615070596e-06,2.2596557636069406e-05,0.0003691373031651204,0.009228432579128013,0.03691373031651205
0.21509999999999999,2.2872177915911397e-07,5.69329730974389e-06,2.2643143211402142e-05,0.0003701691329992306,0.009254228324980768,0.03701691329992307
0.21539999999999998,2.2919085197538818e-07,5.704998519528043e-06,2.268978211472607e-05,0.0003712024029308065,0.009280060073270164,0.037120240293080656
0.21569999999999998,2.2966046852546833e-07,5.7167132045921996e-06,2.2736474179777712e-05,0.000372237112959848,0.0093059278239962,0.0372237112959848
0.216,2.3013062724645907e-07,5.728441324882508e-06,2.278321923949672e-05,0.00037327326308635503,0.009331831577158878,0.037327326308635514
0.2163,2.306013266261207e-07,5.740182840035812e-06,2.2830017125793927e-05,0.0003743108533103277,0.009357771332758195,0.03743108533103278
0.2166,2.3107256503293355e-07,5.751937709443404e-06,2.2876867669851284e-05,0.000375349883631766,0.009383747090794151,0.037534988363176605
0.21689999999999998,2.3154434090819165e-07,5.763705892302136e-06,2.2923770702087355e-05,0.00037639035405066996,0.009409758851266749,0.037639035405066995
0.21719999999999998,2.3201665272554371e-07,5.775487347510608e-06,2.297072605201691e-05,0.0003774322645670394,0.009435806614175988,0.03774322645670395
0.2175,2.3248949882304166e-07,5.787282033788198e-06,2.3017733548473937e-05,0.0003784756151808746,0.009461890379521866,0.037847561518087464
0.2178,2.3296287764670817e-07,5.79908990961777e-06,2.3064793019509358e-05,0.0003795204058921753,0.009488010147304384,0.037952040589217535
0.2181,2.334367874910162e-07,5.810910933268253e-06,2.311190429248261e-05,0.0003805666367009416,0.00951416591752354,0.03805666367009416
0.21839999999999998,2.3391122679676446e-07,5.822745062807559e-06,2.3159067194193843e-05,0.00038161430760717363,0.009540357690179342,0.03816143076071737
0.21869999999999998,2.3438619392452757e-07,5.834592256081628e-06,2.3206281550612463e-05,0.00038266341861087116,0.00956658546527178,0.03826634186108712
0.219,2.3486168720981332e-07,5.8464524707538886e-06,2.3253547187134822e-05,0.0003837139697120343,0.00959284924280086,0.03837139697120344
0.2193,2.3533770498115167e-07,5.858325664320225e-06,2.330086392861278e-05,0.0003847659609106631,0.009619149022766579,0.038476596091066316
0.2196,2.358142456079483e-07,5.870211794076714e-06,2.334823159922791e-05,0.0003858193922067575,0.00964548480516894,0.03858193922067576
0.21989999999999998,2.3629130743679312e-07,5.882110817117603e-06,2.339565002272632e-05,0.00038687426360031757,0.00967185659000794,0.03868742636003176
0.22019999999999998,2.3676888876571248e-07,5.894022690409144e-06,2.3443119022200118e-05,0.0003879305750913432,0.009698264377283581,0.038793057509134324
0.2205,2.3724698788255604e-07,5.905947370679959e-06,2.3490638420269866e-05,0.0003889883266798344,0.009724708166995862,0.03889883266798345
0.2208,2.3772560311771308e-07,5.9178848146240235e-06,2.353820803915425e-05,0.00039004751836579124,0.00975118795914478,0.03900475183657912
0.2211,2.3820473273952455e-07,5.9298349786411235e-06,2.3585827700542883e-05,0.0003911081501492137,0.009777703753730344,0.03911081501492138
0.22139999999999999,2.386843751018547e-07,5.9417978191040735e-06,2.363349722568525e-05,0.00039217022203010183,0.009804255550752546,0.03921702220301018
0.22169999999999998,2.391645284417913e-07,5.95377329222862e-06,2.3681216435506103e-05,0.0003932337340084554,0.009830843350211388,0.03932337340084555
0.222,2.396451910532051e-07,5.965761353924496e-06,2.3728985150420734e-05,0.0003942986860842747,0.009857467152106869,0.039429868608427475
0.2223,2.401263612214131e-07,5.977761960213225e-06,2.3776803190573137e-05,0.0003953650782575597,0.009884126956438992,0.03953650782575597
0.2226,2.406080371823254e-07,5.989775066900072e-06,2.3824670375757582e-05,0.0003964329105283101,0.009910822763207755,0.03964329105283102
0.2229,2.410902172115489e-07,6.001800629603287e-06,2.3872586525415297e-05,0.0003975021828965263,0.009937554572413158,0.03975021828965263
0.22319999999999998,2.415728995809882e-07,6.013838603898848e-06,2.3920551458750227e-05,0.000398572895362208,0.009964322384055202,0.03985728953622081
0.2235,2.420560825025459e-07,6.025888945258776e-06,2.3968564994632746e-05,0.0003996450479253553,0.009991126198133886,0.03996450479253554
0.2238,2.4253976424986296e-07,6.0379516090053725e-06,2.4016626951713806e-05,0.00040071864058596827,0.010017966014649209,0.040071864058596834
0.2241,2.4302394305639394e-07,6.050026550461493e-06,2.4064737148471094e-05,0.00040179367334404687,0.010044841833601173,0.04017936733440469
0.2244,2.4350861713450883e-07,6.062113724778166e-06,2.4112895403161442e-05,0.00040287014619959106,0.010071753654989777,0.04028701461995911
0.22469999999999998,2.4399378471247315e-07,6.074213087080608e-06,2.4161101533775333e-05,0.00040394805915260084,0.010098701478815022,0.04039480591526009
0.22499999999999998,2.444794440487468e-07,6.086324592338334e-06,2.4209355358212035e-05,0.0004050274122030762,0.010125685305076909,0.040502741220307635
0.2253,2.4496559334514587e-07,6.0984481954417e-06,2.4257656694238744e-05,0.00040610820535101725,0.010152705133775431,0.040610820535101726
0.2256,2.454522308062497e-07,6.110583851368399e-06,2.4306005359560036e-05,0.00040719043859642386,0.010179760964910597,0.04071904385964239
0.2259,2.4593935467770966e-07,6.122731514848867e-06,2.4354401171619254e-05,0.0004082741119392961,0.010206852798482404,0.040827411193929616
0.22619999999999998,2.4642696314747824e-07,6.13489114069971e-06,2.440284394797027e-05,0.00040935922537963394,0.01023398063449085,0.0409359225379634
0.22649999999999998,2.469150544183664e-07,6.14706268358212e-06,2.4451333505983338e-05,0.0004104457789174374,0.010261144472935937,0.04104457789174375
0.2268,2.4740362666508696e-07,6.159246098173253e-06,2.4499869663068722e-05,0.0004115337725527065,0.010288344313817664,0.04115337725527066
0.2271,2.4789267814287503e-07,6.171441339118351e-06,2.454845223657735e-05,0.00041262320628544113,0.01031558015713603,0.04126232062854412
0.2274,2.4838220706138137e-07,6.183648360925281e-06,2.4597081043918865e-05,0.0004137140801156414,0.010342852002891036,0.041371408011564144
0.22769999999999999,2.4887221153040235e-07,6.1958671182092084e-06,2.4645755902500057e-05,0.00041480639404330735,0.010370159851082686,0.04148063940433074
0.22799999999999998,2.493626898332373e-07,6.208097565472927e-06,2.46944766298224e-05,0.00041590014806843883,0.010397503701710971,0.041590014806843885
0.2283,2.4985364009575596e-07,6.220339657221854e-06,2.4743243043376105e-05,0.00041699534219103595,0.0104248835547759,0.0416995342191036
0.2286,2.5034506056624496e-07,6.2325933479735695e-06,2.4792054960812986e-05,0.00041809197641109867,0.010452299410277468,0.04180919764110987
0.2289,2.50836949382381e-07,6.244858592191164e-06,2.4840912199812027e-05,0.00041919005072862703,0.010479751268215678,0.04191900507286271
0.2292,2.5132930475780753e-07,6.257135344334904e-06,2.488981457830958e-05,0.00042028956514362093,0.010507239128590525,0.0420289565143621
0.22949999999999998,2.5182212487040827e-07,6.269423558892783e-06,2.4938761914201334e-05,0.0004213905196560805,0.010534762991402014,0.042139051965608056
0.2298,2.523154079193678e-07,6.281723190373109e-06,2.498775402568049e-05,0.00042249291426600574,0.010562322856650144,0.042249291426600576
0.2301,2.528091520069801e-07,6.2940341932007486e-06,2.503679073109257e-05,0.00042359674897339653,0.010589918724334913,0.042359674897339654
0.2304,2.533033554236395e-07,6.306356521897466e-06,2.5085871848976302e-05,0.00042470202377825286,0.010617550594456324,0.0424702023778253
0.2307,2.537980163283628e-07,6.31869013100643e-06,2.5134997198125873e-05,0.0004258087386805749,0.010645218467014373,0.04258087386805749
0.23099999999999998,2.54293132834632e-07,6.331034975061501e-06,2.5184166597508197e-05,0.00042691689368036246,0.010672922342009063,0.04269168936803625
0.2313,2.54788703194184e-07,6.343391008634073e-06,2.523337986634579e-05,0.0004280264887776157,0.010700662219440394,0.04280264887776158
0.2316,2.55284725594847e-07,6.355758186322583e-06,2.528263682419697e-05,0.0004291375239723346,0.010728438099308367,0.04291375239723347
0.2319,2.557811981753517e-07,6.36813646276571e-06,2.5331937290878814e-05,0.000430249999264519,0.010756249981612976,0.0430249999264519
0.2322,2.5627811912936715e-07,6.380525792647328e-06,2.5381281086430536e-05,0.0004313639146541691,0.010784097866354229,0.043136391465416916
0.23249999999999998,2.5677548666322604e-07,6.392926130656641e-06,2.5430668031330057e-05,0.00043247927014128477,0.010811981753532122,0.04324792701412849
0.2328,2.5727329897335984e-07,6.40533743160592e-06,2.5480097946328572e-05,0.000433596065725866,0.010839901643146653,0.04335960657258661
0.2331,2.5777155417176196e-07,6.417759650288284e-06,2.5529570652565036e-05,0.00043471430140791295,0.010867857535197825,0.0434714301407913
0.2334,2.5827025050059224e-07,6.430192741642868e-06,2.557908597149745e-05,0.00043583397718742543,0.010895849429685639,0.043583397718742554
0.2337,2.587693861203166e-07,6.44263666054792e-06,2.5628643725061502e-05,0.00043695509306440356,0.01092387732661009,0.04369550930644036
0.23399999999999999,2.592689592676125e-07,6.455091362066109e-06,2.5678243735464178e-05,0.0004380776490388473,0.010951941225971184,0.04380776490388474
0.2343,2.597689681230803e-07,6.4675568012593225e-06,2.5727885825402803e-05,0.00043920164511075666,0.010980041127768918,0.04392016451107567
0.2346,2.602694108265369e-07,6.480032933322716e-06,2.577756981804124e-05,0.0004403270812801316,0.011008177032003292,0.044032708128013166
0.2349,2.607702856290249e-07,6.492519713394133e-06,2.582729553690412e-05,0.00044145395754697207,0.011036348938674303,0.04414539575469721
0.2352,2.612715907152306e-07,6.505017096855317e-06,2.5877062806040462e-05,0.00044258227391127833,0.01106455684778196,0.04425822739112784
0.2355,2.6177332426219125e-07,6.5175250391360154e-06,2.592687144998217e-05,0.0004437120303730501,0.011092800759326253,0.04437120303730501
0.2358,2.622754844972356e-07,6.530043495649151e-06,2.5976721293727915e-05,0.00044484322693228747,0.011121080673307188,0.04448432269322875
0.2361,2.6277806961660495e-07,6.5425724220486866e-06,2.602661216275455e-05,0.00044597586358899045,0.011149396589724763,0.04459758635889905
0.2364,2.632810777940959e-07,6.5551117740319305e-06,2.6076543883100967e-05,0.0004471099403431591,0.011177748508578979,0.044710994034315915
0.2367,2.637845073022312e-07,6.567661507345458e-06,2.612651628132235e-05,0.0004482454571947933,0.011206136429869834,0.04482454571947934
0.237,2.6428835635617255e-07,6.58022157787485e-06,2.6176529184536568e-05,0.00044938241414389313,0.011234560353597331,0.044938241414389325
0.2373,2.6479262312627267e-07,6.592791941606e-06,2.6226582420364384e-05,0.0004505208111904586,0.011263020279761466,0.045052081119045864
0.2376,2.6529730582397734e-07,6.60537255473123e-06,2.627667581704735e-05,0.00045166064833448966,0.011291516208362244,0.045166064833448975
0.2379,2.658024027346786e-07,6.617963373434006e-06,2.6326809203390457e-05,0.00045280192557598637,0.011320048139399661,0.045280192557598645
0.2382,2.6630791203137056e-07,6.630564354045761e-06,2.6376982408844798e-05,0.0004539446429149486,0.011348616072873716,0.045394464291494865
0.2385,2.6681383201493327e-07,6.6431754530176555e-06,2.6427195263422693e-05,0.00045508880035137646,0.011377220008784415,0.04550888003513766
0.2388,2.6732016082518996e-07,6.655796626942206e-06,2.6477447597757263e-05,0.00045623439788527,0.011405859947131752,0.04562343978852701
0.2391,2.678268967644746e-07,6.66842783262306e-06,2.6527739243178518e-05,0.00045738143551662914,0.011434535887915728,0.04573814355166291
