t,ex,red,th
4.6259999999999994,-0.0023098015814895225,-0.002309843352534788,-0.002309843352534693
4.629,-0.0023167254051332407,-0.002316772704309423,-0.0023167727043093287
4.632,-0.0023215644004592148,-0.0023216171170276465,-0.0023216171170275515
4.635,-0.002324314207642917,-0.0023243722310449986,-0.0023243722310449036
4.638,-0.0023249723470547307,-0.002325035566944829,-0.002325035566944734
4.641,-0.002323538221491592,-0.0023236065277696017,-0.002323606527769506
4.644,-0.002320013116714553,-0.0023200863995581173,-0.002320086399558022
4.647,-0.0023144002002918065,-0.0023144783501881645,-0.0023144783501880695
4.6499999999999995,-0.0023067045187482055,-0.002306787426525644,-0.002306787426525549
4.653,-0.002296932993023832,-0.002297020549882731,-0.0022970205498826354
4.656,-0.0022850944122457216,-0.0022851865097891586,-0.002285186509789063
4.659,-0.0022711994258183344,-0.002271295956082238,-0.0022712959560821427
4.662,-0.0022552605338398953,-0.0022553613893227216,-0.002255361389322626
4.665,-0.0022372920758532296,-0.0022373971495451414,-0.002237397149545045
4.668,-0.0022173102179412225,-0.0022174194033527475,-0.002217419403352656
4.671,-0.0021953329381784958,-0.0021954461293686557,-0.0021954461293685634
4.6739999999999995,-0.0021713800104524285,-0.0021714971020563,-0.0021714971020562078
4.677,-0.002145472986668046,-0.002145593873923751,-0.0021455938739236647
4.68,-0.002117635177352818,-0.002117759756127912,-0.002117759756127826
4.683,-0.0020878916306788066,-0.002088019797496053,-0.0020880197974959603
4.686,-0.0020562691099210496,-0.0020564007619835564,-0.0020564007619834706
4.689,-0.002022796069372461,-0.0020229311045881614,-0.0020229311045880756
4.692,-0.0019875026287369227,-0.0019876409457423904,-0.001987640945742304
4.695,-0.0019504205460236248,-0.00195056204420719,-0.0019505620442071038
4.6979999999999995,-0.00191158318896702,-0.0019117277684911915,-0.001911727768491105
4.701,-0.0018710255049981432,-0.001871173066821304,-0.001871173066821227
4.704,-0.0018287839897942978,-0.0018289344356916702,-0.0018289344356915934
4.707,-0.0017848966544354188,-0.0017850498870192848,-0.001785049887019208
4.71,-0.0017394029911966696,-0.0017395589139358348,-0.0017395589139357578
4.713,-0.0016923439380080538,-0.0016925024552465466,-0.0016925024552464697
4.716,-0.0016437618416130235,-0.001643922858588025,-0.0016439228585879478
4.719,-0.0015937004194592423,-0.0015938638423182384,-0.0015938638423181732
4.7219999999999995,-0.001542204720355791,-0.001542370456172947,-0.001542370456172882
4.725,-0.0014893210839322258,-0.0014894890407239827,-0.0014894890407239176
4.728,-0.0014350970989359677,-0.0014352671856758608,-0.0014352671856757955
4.731,-0.001379581560405551,-0.0013797536870382592,-0.001379753687038194
4.734,-0.0013228244257582752,-0.0013229985032129031,-0.0013229985032128379
4.737,-0.001264876769831769,-0.0012650527100343755,-0.0012650527100343102
4.74,-0.0012057907389199287,-0.0012059684548053132,-0.0012059684548052477
4.743,-0.0011456195038445959,-0.0011457989093673546,-0.0011457989093673034
4.7459999999999996,-0.0010844172121051957,-0.0010845982222500716,-0.0010845982222500205
4.749,-0.0010222389391494103,-0.0010224214699409472,-0.0010224214699408964
4.752,-0.0009591406388087268,-0.000959324607320255,-0.000959324607320219
4.755,-0.0008951790929434657,-0.0008953644173054428,-0.000895364417305407
4.758,-0.0008304118603426121,-0.0008305984597503408,-0.00083059845975029
4.761,-0.0007648972249244253,-0.0007650850196451775,-0.0007650850196451422
4.764,-0.0006986941432844474,-0.0006988830546640233,-0.000698883054663988
4.767,-0.0006318621916381143,-0.0006320521421068623,-0.0006320521421068272
4.77,-0.0005644615122057146,-0.0005646524252840449,-0.0005646524252840098
4.773,-0.0004965527590879456,-0.000496744559391367,-0.0004967445593913323
4.776,-0.00042819704368077927,-0.0004283896569244889,-0.0004283896569244705
4.779,-0.0003594558796787565,-0.0003596492326818131,-0.00035964923268179514
4.782,-0.0002903911277162087,-0.0002905851484053185,-0.0002905851484053005
4.785,-0.00022106493969622316,-0.0002212595571091683,-0.00022125955710915082
4.788,-0.00015153970285745587,-0.00015173484714619187,-0.00015173484714617455
4.791,-8.18779836291291e-05,-8.207358606257878e-05,-8.207358606256154e-05
4.794,-1.2142471324742506e-05,-1.233846429131023e-05,-1.2338464291310018e-05
4.797,5.7604078274828635e-05,5.7407761264999146e-05,5.740776126499916e-05
4.8,0.00012729889939807373,0.00012710232371107767,0.0001271023237110775
4.803,0.00019687927276859865,0.0001966825026449657,0.00019668250264496504
4.806,0.0002662825820490521,0.0002660856806021439,0.0002660856806021429
4.809,0.0003354463701924289,0.00033524939940702484,0.00033524939940702376
4.811999999999999,0.0004043083956500347,0.00040411141638109504,0.00040411141638107715
4.815,0.0004728066883855253,0.00047260976035712457,0.00047260976035712245
4.818,0.00054087960564461,0.0005406827874490345,0.0005406827874489998
4.821,0.0006084658874302263,0.0006082692365272336,0.0006082692365272146
4.824000000000001,0.0006755047116332586,0.0006753082843494998,0.0006753082843494962
4.827,0.000741935748769187,0.0007417396002977932,0.0007417396002977578
4.83,0.0008076992162714001,0.0008075034006717397,0.0008075034006717195
4.832999999999999,0.0008727359322923138,0.000872540502489926,0.0008725405024898902
4.836,0.0009369873689638714,0.0009367923767505883,0.0009367923767505522
4.8389999999999995,0.0010003957050694974,0.0010002012011037637,0.001000201201103727
4.842,0.0010629038780800976,0.0010627099118875013,0.0010627099118874642
4.845,0.0011244556355072773,0.0011242622554813073,0.0011242622554812555
4.848,0.0011849955855275617,0.0011848028389306057,0.0011848028389305678
4.851,0.0012444692468320574,0.001244277179796659,0.0012442771797966207
4.854,0.0013028230976566972,0.0013026317551870852,0.001302631755187033
4.857,0.001360004623948936,0.001359814049922849,0.0013598140499228096
4.859999999999999,0.00141596236662756,0.001415772603798377,0.0014157726037983106
4.863,0.0014706459678930713,0.0014704570578922703,0.0014704570578922167
4.866,0.0015240062165469766,0.0015238181998869342,0.0015238181998868676
4.869,0.001575995092279193,0.001575808008356343,0.0015758080083562761
4.872000000000001,0.0016265658088837173,0.0016263796959820804,0.001626379695982025
4.875,0.0016756728563636705,0.0016754877516587702,0.0016754877516587023
4.878,0.0017232720418878232,0.0017230879814509974,0.0017230879814509293
4.880999999999999,0.0017693205295617478,0.0017691375483648683,0.0017691375483647996
4.884,0.0018137768789778055,0.001813595010898413,0.0018135950108983437
4.887,0.0018566010825092822,0.0018564203603361397,0.0018564203603360602
4.89,0.001897754601315105,0.0018975750567541791,0.0018975750567541089
4.893,0.0019372004000227454,0.0019370220637036136,0.0019370220637035243
4.896,0.0019749029800580978,0.0019747258815407814,0.001974725881540701
4.899,0.002010828411592336,0.0020106525793745613,0.0020106525793744884
4.902,0.002044944364077007,0.0020447698256018817,0.002044769825601792
4.905,0.002077220135339879,0.0020770469170039827,0.0020770469170039003
4.9079999999999995,0.0021076266792153563,0.0021074548063772414,0.002107454806377151
4.9110000000000005,0.0021361366316846138,0.002135966128673692,0.0021359661286736017
4.914,0.0021627243355019066,0.002162555225627725,0.0021625552256276347
4.917,0.0021873658632849137,0.0021871981688467916,0.0021871981688467005
4.919999999999999,0.0022100390390483223,0.0022098727813453433,0.002209872781345247
4.923,0.002230723458161281,0.002230558657502622,0.0022305586575025304
4.926,0.002249400505710768,0.002249237181426341,0.0022492371814262493
4.928999999999999,0.002266053373254337,0.0022658915437057314,0.002265891543705635
4.932,0.0022806670739471766,0.002280506756538878,0.0022805067565387846
4.935,0.002293228456029862,0.002293069667220727,0.0022930696672206273
4.938,0.0023037262146646635,0.0023035689699796367,0.002303568969979539
4.941,0.002312150902109766,0.002311995216151806,0.002311995216151706
4.944,0.0023184949362222342,0.002318340822684434,0.002318340822684334
4.947,0.00232275260728207,0.002322600078959957,0.002322600078959857
4.95,0.0023249200831312357,0.0023247691519352174,0.0023247691519351172
4.953,0.0023249954126230007,0.002324846089590947,0.0023248460895908462
4.9559999999999995,0.002322978527378506,0.002322830822688448,0.002322830822688347
4.9590000000000005,0.0023188712418489915,0.002318725164831906,0.0023187251648318047
4.962,0.002312677251683586,0.0023125328108362687,0.002312532810836168
4.965,0.0023044021304041663,0.002304259333402161,0.002304259333402058
4.967999999999999,0.00229405332439026,0.0022939121781008296,0.0022939121781007316
4.971,0.0022816401461784987,0.002281500656673635,0.0022815006566735342
4.974,0.002267173766082659,0.002267035938652108,0.0022670359386520035
4.976999999999999,0.002250667202141836,0.002250531041306129,0.0022505310413060324
4.98,0.002232135308405778,0.0022320008179292634,0.002232000817929162
4.983,0.0022115947615679405,0.0022114619444717964,0.0022114619444716997
4.986,0.0021890640459582725,0.0021889329045335078,0.002188932904533412
4.989,0.0021645634369092583,0.002164433972729678,0.0021644339727295817
4.992,0.0021381149825101557,0.0021379871964453015,0.002137987196445205
4.994999999999999,0.0021097424837658793,0.002109616375993931,0.002109616375993841
4.998,0.0020794714731783644,0.002079347043198999,0.002079347043198902
5.001,0.002047329191769689,0.002047206438416903,0.0020472064384168057
5.004,0.0020133445645676346,0.0020132234860225206,0.0020132234860224313
5.007000000000001,0.001977548174575749,0.0019774287683792264,0.0019774287683791284
5.01,0.0019399722352513213,0.0019398544983168285,0.001939854498316749
5.013,0.001900650561516058,0.0019005344901421963,0.0019005344901421072
5.015999999999999,0.0018596185393255271,0.0018595041292086656,0.0018595041292085864
5.019,0.0018169130938247703,0.0018168003400716103,0.0018168003400715312
5.022,0.0017725726561187336,0.0017724615532588347,0.0017724615532587452
5.0249999999999995,0.0017266371286874232,0.0017265276706856917,0.001726527670685613
5.0280000000000005,0.0016791478494769091,0.0016790400297460532,0.0016790400297459747
5.031,0.001630147554698494,0.0016300413661114455,0.001630041366111367
5.034,0.0015796803403695223,0.0015795757752718287,0.0015795757752717502
5.037,0.0015277916226304458,0.0015276886728526336,0.0015276886728525672
5.04,0.0014745280968738524,0.001474426753743763,0.001474426753743684
5.042999999999999,0.0014199376957222435,0.0014198379500773432,0.0014198379500772905
5.046,0.001364069545892375,0.0013639713880920401,0.0013639713880919744
5.049,0.0013069739239849815,0.0013068773439227608,0.0013068773439226817
5.052,0.0012487022112396757,0.0012486071983555257,0.0012486071983554743
5.055000000000001,0.0011893068472957308,0.001189213390588228,0.0011892133905881629
5.058,0.0011288412830003677,0.0011287493710388965,0.001128749371038846
5.061,0.0010673599323070132,0.001067269553243927,0.0010672695532438765
5.063999999999999,0.001004918123306818,0.0010048292648895717,0.0010048292648895218
5.067,0.0009415720484375017,0.0009414846980207562,0.0009414846980207066
5.069999999999999,0.0008773787139143405,0.0008772928584720328,0.0008772928584719986
5.0729999999999995,0.000812395888428795,0.000812311514566176,0.0008123115145661266
5.0760000000000005,0.0007466820511609596,0.000746599145126592,0.000746599145126543
5.079,0.0006802963391526081,0.0006802148868503245,0.0006802148868502913
5.082,0.0006132984940882039,0.0006132184810890191,0.0006132184810889703
5.085,0.000545748808531764,0.0005456702200857393,0.0005456702200857229
5.088,0.0004777080716679619,0.0004776308927160172,0.0004776308927159853
5.090999999999999,0.0004092375145963006,0.0004091617297819688,0.0004091617297819534
5.094,0.0003403987552275836,0.00034032434890870486,0.0003403243489086896
5.097,0.00027125374283227697,0.00027118069909262747,0.0002711806990925965
5.1,0.00020186470229066302,0.00020179300495151473,0.00020179300495150082
5.103000000000001,0.00013229407809495848,0.00013222371072656487,0.00013222371072655129
5.106,6.260447815378931e-05,6.25354240867938e-05,6.253542408678073e-05
5.109,-7.141382550403212e-06,-7.209140213640901e-06,-7.209140213653396e-06
5.111999999999999,-7.688073840032272e-05,-7.694721677448568e-05,-7.694721677448135e-05
5.115,-0.00014655082962835187,-0.00014661604603401476,-0.00014661604603402644
5.117999999999999,-0.00021608895879582894,-0.00021615293074839941,-0.00021615293074837773
5.1209999999999996,-0.0002854325472162384,-0.0002854952924149956,-0.00028549529241498977
5.1240000000000006,-0.0003545191912715402,-0.0003545807275887725,-0.0003545807275887825
5.127,-0.00042328671857095495,-0.0004233470640412006,-0.00042334706404117744
5.13,-0.0004916732439016679,-0.0004917324167110611,-0.0004917324167110535
5.133,-0.0005596172249210984,-0.0005596752433968241,-0.0005596752433967999
5.136,-0.0006270575175406162,-0.0006271144001404756,-0.0006271144001404508
5.138999999999999,-0.0006939334309508644,-0.0006939891962529527,-0.0006939891962529275
5.142,-0.0007601847822391661,-0.0007602394489316676,-0.000760239448931642
5.1450000000000005,-0.0008257519505498686,-0.0008258055374209674,-0.0008258055374209412
5.148,-0.000890575930738879,-0.00089062845666679,-0.000890628456666763
5.151000000000001,-0.0009545983864741089,-0.0009546498704172297,-0.000954649870417202
5.154,-0.0010177617027340407,-0.001017812163721227,-0.0010178121637211836
5.157,-0.0010800090376571693,-0.0010800584947781352,-0.0010800584947781061
5.159999999999999,-0.0011412843736956593,-0.0011413328460915043,-0.0011413328460914457
5.163,-0.0012015325680271827,-0.001201580074881047,-0.0012015800748810023
5.1659999999999995,-0.0012606994021795688,-0.0012607459627074187,-0.0012607459627073593
5.169,-0.0013187316308236074,-0.0013187772642651533,-0.0013187772642650937
5.172000000000001,-0.001375577029690096,-0.001375621755299844,-0.0013756217552997971
5.175,-0.0014311844425680096,-0.001431228279606448,-0.0014312282796063874
5.178,-0.0014855038273414918,-0.0014855467950664167,-0.0014855467950663553
5.181,-0.0015384863010242443,-0.0015385284186822262,-0.0015385284186821642
5.184,-0.0015900841837507864,-0.0015901254705687744,-0.0015901254705687118
5.186999999999999,-0.0016402510416849854,-0.0016402915168620602,-0.0016402915168619854
5.19,-0.0016889417288072554,-0.0016889814115065257,-0.001688981411506462
5.193,-0.0017361124275428123,-0.0017361513368834606,-0.0017361513368833739
5.196,-0.00178172068819442,-0.0017817588432438999,-0.0017817588432438238
5.199000000000001,-0.0018257254671441483,-0.0018257628869105338,-0.001825762886910467
5.202,-0.0018680871637897544,-0.001868123867214246,-0.0018681238672141585
5.205,-0.0019087676561824578,-0.0019088036621320434,-0.001908803662131965
5.207999999999999,-0.0019477303353340244,-0.0019477656625943038,-0.001947765662594216
5.211,-0.0019849401381622995,-0.0019849748054304676,-0.001984974805430379
5.2139999999999995,-0.0020203635790455293,-0.0020203976049235238,-0.0020203976049234353
5.217,-0.0020539687799570796,-0.002054002182944896,-0.0020540021829448065
5.220000000000001,-0.002085725499153433,-0.0020857582976426055,-0.0020857582976425157
5.223,-0.0021156051583896473,-0.002115637370656898,-0.002115637370656808
5.226,-0.002143580868637781,-0.0021436125128388383,-0.002143612512838747
5.229,-0.002169627454285137,-0.002169658548448727,-0.0021696585484486295
5.232,-0.0021937214757905645,-0.0021937520378125706,-0.002193752037812478
5.234999999999999,-0.0022158412507784055,-0.0022158712984162035,-0.0022158712984161003
5.238,-0.0022359668735511254,-0.002235996424418087,-0.0022359964244179882
5.241,-0.0022540802330030564,-0.002254109304563225,-0.002254109304563122
5.244,-0.0022701650289191294,-0.00227019363848207,-0.0022701936384819663
5.247000000000001,-0.002284206786643941,-0.0022842349513597544,-0.002284234951359654
5.25,-0.0022961928701079413,-0.002296220606962449,-0.0022962206069623453
5.253,-0.002306112493199019,-0.0023061398190091184,-0.0023061398190090143
5.255999999999999,-0.002313956729469265,-0.002313983660878448,-0.002313983660878343
5.259,-0.0023197185201681704,-0.002319745073642198,-0.0023197450736420922
5.262,-0.0023233926805950158,-0.002323418872417765,-0.0023234188724176584
5.265,-0.002324975904764765,-0.0023250017510342254,-0.0023250017510341183
5.268,-0.002324466768383238,-0.002324492285007665,-0.0023244922850075575
5.271,-0.0023218657301289024,-0.0023218909328231196,-0.002321890932823012
5.274,-0.0023171751312401154,-0.0023172000355219696,-0.002317200035521861
5.277,-0.0023103991934082025,-0.00231042381459516,-0.0023104238145950536
5.28,-0.00230154401497826,-0.0023015683681841437,-0.0023015683681840357
5.2829999999999995,-0.002290617565461099,-0.002290641665592966,-0.00229064166559286
5.2860000000000005,-0.0022776296783612797,-0.0022776535401164287,-0.002277653540116323
5.289,-0.0022625920423276777,-0.0022626156801907886,-0.0022626156801906824
5.292,-0.0022455181906345526,-0.0022455416188749532,-0.0022455416188748465
5.295000000000001,-0.0022264234890025875,-0.0022264467216716426,-0.002226446721671536
5.298,-0.0022053251217708514,-0.0022053481726994725,-0.0022053481726993654
5.301,-0.0021822420764321376,-0.002182264959228409,-0.002182264959228302
5.303999999999999,-0.0021571951265455863,-0.0021572178545925056,-0.002157217854592404
5.307,-0.002130206813041975,-0.0021302293994953057,-0.0021302293994951978
5.31,-0.0021013014239385005,-0.002101323881724731,-0.0021013238817246364
5.313,-0.002070504972481297,-0.002070527314295711,-0.0020705273142956095
5.316,-0.0020378451737353776,-0.002037867412040226,-0.0020378674120401317
5.319,-0.0020033514196430508,-0.002003373566665828,-0.0020033735666657344
5.322,-0.0019670547525732643,-0.0019670768203050902,-0.0019670768203049875
5.325,-0.00192898783738568,-0.0019290098375797794,-0.001929009837579686
5.328,-0.0018891849320346185,-0.001889206876204905,-0.0018892068762048117
5.3309999999999995,-0.0018476818567393265,-0.0018477037561590846,-0.0018477037561589913
5.3340000000000005,-0.0018045159617483123,-0.0018045378274489832,-0.0018045378274488902
5.337,-0.0017597260937267604,-0.0017597479364968268,-0.0017597479364967444
5.34,-0.0017133525607972713,-0.0017133743911812455,-0.0017133743911811525
5.342999999999999,-0.0016654370962653894,-0.001665458924562903,-0.0016654589245628326
5.346,-0.0016160228210625625,-0.001616044657327559,-0.0016160446573274772
5.349,-0.0015651542049403286,-0.0015651760589803618,-0.0015651760589802683
5.351999999999999,-0.001512877026450662,-0.001512898907826297,-0.0015128989078262284
5.355,-0.0014592383317484766,-0.0014592602497728012,-0.0014592602497727203
5.358,-0.0014042863922533828,-0.0014043083559916218,-0.001404308355991554
5.361,-0.0013480706612087785,-0.0013480926794780202,-0.001348092679477953
5.364,-0.0012906417291773816,-0.0012906638105464145,-0.0012906638105463475
5.367,-0.0012320512785132535,-0.0012320734313025106,-0.001232073431302444
5.37,-0.0011723520368512783,-0.0011723742691328962,-0.00117237426913283
5.373,-0.0011115977296559634,-0.0011116200492539512,-0.0011116200492538855
5.376,-0.0010498430318722576,-0.00104986544636278,-0.0010498654463627147
5.379,-0.0009871435187219003,-0.000987166035433674,-0.000987166035433624
5.382000000000001,-0.0009235556156895846,-0.0009235782417043862,-0.0009235782417043216
5.385,-0.0008591365477439387,-0.0008591592898972255,-0.0008591592898971917
5.388,-0.0007939442878390263,-0.0007939671527206697,-0.000793967152720621
5.390999999999999,-0.0007280375047427116,-0.0007280604986978403,-0.0007280604986978078
5.394,-0.0006614755102388383,-0.0006614986393687921,-0.0006614986393687602
5.397,-0.0005943182057507399,-0.0005943414759141307,-0.0005943414759140834
5.3999999999999995,-0.000526626028434113,-0.0005266494452479926,-0.000526649445247962
5.4030000000000005,-0.0004584598967877709,-0.0004584834656289025,-0.00045848346562887235
5.406,-0.00038988115583122126,-0.00038990488183745186,-0.0003899048818374225
5.409,-0.00032095152189840544,-0.0003209754099701375,-0.0003209754099701087
5.412,-0.0002517330270972822,-0.00025175708189904025,-0.00025175708189902816
5.415,-0.0001822879634852375,-0.00018231218944732706,-0.00018231218944729922
5.417999999999999,-0.00011267882701056004,-0.00011270322833081488,-0.00011270322833082064
5.421,-4.29682612704297e-05,-4.299284191604465e-05,-4.299284191603466e-05
5.424,2.6780998863964473e-05,2.6756235154520255e-05,2.6756235154545968e-05
5.427,9.650618370444536e-05,9.648123341943779e-05,9.648123341942988e-05
5.430000000000001,0.00016614454523419917,0.00016611940508656572,0.0001661194050865736
5.433,0.0002356334135766221,0.0002356080805018392,0.0002356080805018298
5.436,0.0003049102533938435,0.0003048847245477294,0.0003048847245477196
5.438999999999999,0.0003739127201641716,0.00037388699292062813,0.0003738869929206173
5.442,0.0004425787162878153,0.0004425527882365132,0.0004425527882365019
5.445,0.0005108464469703912,0.0005108203159144024,0.0005108203159143902
5.4479999999999995,0.0005786544758339242,0.0005786281397873056,0.0005786281397872928
5.4510000000000005,0.000645941780205297,0.000645915237390628,0.0006459152373906143
5.454,0.0007126478060323909,0.0007126210548782694,0.0007126210548782391
5.457,0.0007787125223784985,0.0007786855615169986,0.0007786855615169831
5.46,0.0008440764754459677,0.000844049303710061,0.0008440493037100137
5.463,0.0009086808420804583,0.0009086534585014032,0.0009086534585013707
5.465999999999999,0.0009724674827076632,0.0009724398865123626,0.000972439886512314
5.469,0.0010353789936548515,0.001035351184263184,0.0010353511842631348
5.472,0.0010973587588101533,0.0010973307358322771,0.0010973307358322418
5.475,0.0011583510005730904,0.0011583227638067236,0.0011583227638066731
5.478000000000001,0.001218300830050507,0.0012182723794781853,0.0012182723794781337
5.481,0.0012771542964527228,0.001277125632239035,0.0012771256322389828
5.484,0.0013348584356454598,0.0013348295581342637,0.0013348295581342108
5.486999999999999,0.0013913613178138456,0.0013913322275254636,0.0013913322275253966
5.49,0.001446612094195601,0.0014465827918239988,0.0014465827918239442
5.492999999999999,0.0015005610428413586,0.0015005315292513015,0.0015005315292512204
5.4959999999999996,0.0015531596133609227,0.0015531298895851177,0.0015531298895850485
5.4990000000000006,0.001604360470615212,0.0016043305378514298,0.001604330537851372
5.502,0.0016541175373145584,0.0016540873969227382,0.0016540873969226558
5.505,0.00170238603548503,0.0017023556889843659,0.0017023556889842941
5.508,0.0017491225267654603,0.0017490919758314696,0.0017490919758313861
5.511,0.0017942849514989174,0.0017942541979604914,0.0017942541979604075
5.513999999999999,0.0018378326665834373,0.001837801712419874,0.001837801712419789
5.517,0.001879726482047956,0.0018796953293859727,0.0018796953293858873
5.5200000000000005,0.0019199286963205227,0.0019198973474312522,0.001919897347431166
5.523,0.001958403130157059,0.0019583715874530267,0.00195837158745294
5.526000000000001,0.001995115159200126,0.00199508342523221,0.001995083425232123
5.529,0.0020300317451384057,0.002029999822592776,0.0020299998225926795
5.532,0.002063121465438843,0.002063089357133885,0.002063089357133796
5.534999999999999,0.0020943545416247057,0.0020943222505079282,0.002094322250507824
5.538,0.002123702866074104,0.002123670395219025,0.0021236703952189273
5.5409999999999995,0.00215114002731485,0.002151107379917876,0.0021511073799177715
5.544,0.002176641333792915,0.0021766085131701934,0.0021766085131700885
5.547000000000001,0.0022001838360930586,0.0022001508456773247,0.0022001508456772245
5.55,0.002221746347591664,0.002221713190929073,0.0022217131909289672
5.553,0.002241309463523179,0.0022412761442701266,0.0022412761442700204
5.556,0.0022588555784430068,0.002258822100362938,0.0022588221003628315
5.559,0.0022743689020711284,0.002274335269031341,0.002274335269031234
5.561999999999999,0.0022878354735022034,0.002287801689470641,0.00228780168947053
5.565,0.0022992431737693564,0.0022992092428113986,0.00229920924281129
5.568,0.0023085817367503444,0.002308547663025594,0.002308547663025481
5.571,0.002315842758406291,0.0023158085461653585,0.0023158085461652475
5.574000000000001,0.002321019704344671,0.002320985357925962,0.0023209853579258515
5.577,0.00232410791569974,0.002324073439526244,0.002324073439526132
5.58,0.002325104613325122,0.002325070011901203,0.002325070011901091
5.582999999999999,0.002324008900294768,0.002323974178202969,0.0023239741782028565
5.586,0.002320821762710053,0.002320786924607903,0.002320786924607791
5.5889999999999995,0.0023155460688122726,0.002315511119429108,0.002315511119428996
5.592,0.0023081865664013428,0.0023081515105351385,0.002308151510535026
5.595000000000001,0.002298749878563023,0.0022987147210772403,0.0022987147210771276
5.598,0.0022872444977085093,0.0022872092435289614,0.0022872092435288487
5.601,0.0022736807779317647,0.002273645432043499,0.002273645432043386
5.604,0.0022580709256914623,0.0022580354931356597,0.0022580354931355504
5.607,0.0022404289888259205,0.002240393474696822,0.0022403934746967084
5.609999999999999,0.0022207708439109302,0.00222073525335278,0.0022207352533526754
5.613,0.002199114181971834,0.002199078520175853,0.0021990785201757438
5.616,0.002175478492562736,0.002175442764764115,0.0021754427647640113
5.619,0.002149885046227147,0.0021498492577020703,0.002149849257701967
5.622000000000001,0.002122356875355871,0.0021223210314185656,0.002122321031418456
5.625,0.002092918753459341,0.0020928828594591565,0.0020928828594590533
5.628,0.002061597172873077,0.0020615612341915892,0.0020615612341914856
5.630999999999999,0.0020284203209163087,0.002028384342964458,0.0020283843429643547
5.634,0.0019934180545252327,0.001993382042740494,0.001993382042740391
5.637,0.0019566218733837355,0.001956585833227315,0.001956585833227221
5.64,0.001918064891575747,0.0019180288285298136,0.0019180288285297103
5.643,0.0018777818077847508,0.001877745727349697,0.0018777457273496132
5.646,0.0018358088740672623,0.001835772781759,0.0018357727817589068
5.649,0.0017921838632283785,0.0017921477645756654,0.0017921477645755617
5.652,0.0017469460348287576,0.0017469099353705577,0.0017469099353704758
5.655,0.001700136099853622,0.0017001000051365,0.0017001000051364069
5.6579999999999995,0.001651796184075581,0.0016517600996511267,0.0016517600996510454
5.6610000000000005,0.0016019697901442378,0.0016019337215665297,0.0016019337215664488
5.664,0.0015507017584367074,0.0015506657112598049,0.0015506657112597242
5.667,0.0014980382267042684,0.001498002206479742,0.0014980022064796615
5.670000000000001,0.0014440265885514681,0.0014439906008259628,0.0014439906008258826
5.673,0.0013887154507850495,0.0013886795010978818,0.0013886795010978016
5.676,0.0013321545896710747,0.001332118683551867,0.001332118683551787
5.678999999999999,0.0012743949061396205,0.0012743590491059692,0.001274359049105903
5.682,0.0012154883799773506,0.001215452577532531,0.0012154525775324512
5.685,0.0011554880230491944,0.0011554522806799014,0.0011554522806798504
5.688,0.0010944478315912237,0.0010944121547653489,0.0010944121547652843
5.691,0.0010324227376176665,0.001032387131782112,0.0010323871317820628
5.694,0.0009694685594857811,0.0009694330300643121,0.0009694330300642633
5.697,0.0009056419516630871,0.0009056065040542207,0.0009056065040541571
5.7,0.0008410003537421526,0.0008409649933170856,0.0008409649933170381
5.703,0.0007756019387488237,0.0007755666708493994,0.0007755666708493523
5.7059999999999995,0.0007095055607904151,0.0007094703907271285,0.0007094703907270821
5.7090000000000005,0.0006427707020909747,0.000642735635141018,0.000642735635140972
5.712,0.0005754574194612871,0.0005754224608666343,0.0005754224608666048
5.715,0.0005076262902517887,0.0005075914452173216,0.0005075914452172767
5.717999999999999,0.00043933835783703436,0.00043930363152870796,0.00043930363152869625
5.721,0.00037065507668077393,0.00037062047422382405,0.00037062047422379684
5.724,0.00030163825703107905,0.0003016037835082702,0.0003016037835082274
5.726999999999999,0.0002323500092952887,0.00023231566974520358,0.00023231566974519385
5.73,0.00016285268814483257,0.0001628184875602035,0.00016281848756017812
5.733,9.320883640023573e-05,9.317477972631746e-05,9.317477972630946e-05
5.736,2.3481128746802533e-05,2.344722087978669e-05,2.34472208797791e-05
5.739,-4.626768466836742e-05,-4.6301438882895964e-05,-4.630143888290257e-05
5.742,-0.00011597483470727213,-0.00011600843047583738,-0.00011600843047584303
5.745,-0.00018557758972898939,-0.0001856110223116847,-0.00018561102231168963
5.748,-0.0002550133120439122,-0.00025504657675581963,-0.00025504657675582375
5.751,-0.00032421951428343354,-0.00032425260649600183,-0.00032425260649600524
5.754,-0.0003931339156343501,-0.00039316683077673194,-0.00039316683077671817
5.757000000000001,-0.000461694497887379,-0.0004617272314477279,-0.0004617272314477298
5.76,-0.0005298395612493473,-0.000529872108776074,-0.0005298721087760428
5.763,-0.0005975077798688261,-0.0005975401369718162,-0.0005975401369718
5.765999999999999,-0.0006646382570252426,-0.0006646704193770329,-0.000664670419377
5.769,-0.0007311705799317997,-0.0007312025432687177,-0.000731202543268684
5.772,-0.0007970448741028877,-0.0007970766342261516,-0.0007970766342261326
5.7749999999999995,-0.0008622018572370599,-0.0008622334100138407,-0.0008622334100138056
5.7780000000000005,-0.0009265828925670795,-0.0009266142339315267,-0.0009266142339314906
5.781,-0.000990130041629031,-0.0009901611675832587,-0.0009901611675832216
5.784,-0.0010527861164030003,-0.0010528170230180397,-0.0010528170230180015
5.787,-0.0011144947307784078,-0.0011145254141951215,-0.0011145254141950675
5.79,-0.0011752003512976751,-0.001175230807727636,-0.001175230807727596
5.792999999999999,-0.0012348483471325592,-0.0012348785728588955,-0.0012348785728588264
