t,alg,randcom,rand,rcps,rcms,rps,rms
13.110000000000001,0.028188346539504902,0.005335393293217579,0.9319467782135005,0.006543550582221754,0.004127236004213403,1.37677013979876,0.487123416628241
13.14,0.028179074343117047,0.005342937495189863,0.9341682895052651,0.006551201639688538,0.004134673350691188,1.3808848803203158,0.48745169869021454
13.170000000000002,0.02816980635622044,0.005350481338345894,0.9365525101659775,0.006558861233841038,0.00414210144285075,1.385089647050839,0.4880153732811162
13.2,0.028160542699233966,0.0053580271466986806,0.93911225911489,0.006566532492151406,0.004149521801245955,1.389382587908512,0.488841930321268
13.23,0.028151283554895858,0.005365597364399343,0.941836795433903,0.006574245911905225,0.004156948816893461,1.3937501161230055,0.4899234747448004
13.26,0.028142029060944873,0.005373167478462501,0.9446955126036741,0.006581967942174519,0.004164367014750483,1.3981691454189438,0.49122187978840437
13.290000000000001,0.02813277925329196,0.00538073717558468,0.9476447650115285,0.006589698199227532,0.0041717761519418275,1.4026120056434426,0.4926775243796145
13.320000000000002,0.02812353407244918,0.005388306422768526,0.9506363504640244,0.006597436671357864,0.004179176174179187,1.4070525421791253,0.49422015874892333
13.35,0.0281142934072931,0.005395883277053296,0.9536273776420938,0.006605194200436594,0.004186572353669997,1.4114709428639918,0.4957838124201958
13.38,0.028105057146071578,0.0054034787963850575,0.9565877763730387,0.006612985509018534,0.004193972083751581,1.4158561685814688,0.4973193841646087
13.41,0.028095825219430683,0.005411073935567367,0.9595015807901921,0.006620784889531897,0.004201362981602837,1.4202060602224302,0.4987971013579539
13.440000000000001,0.028086597628304358,0.005418683961887516,0.962362685064829,0.006628613997578996,0.0042087539261960365,1.4245253418909423,0.5002000282387158
13.47,0.028077374445920487,0.005426326071245222,0.9651681220840129,0.006636495241506311,0.004216156900984133,1.4288222087401552,0.5015140354278708
13.5,0.028068155784075816,0.00543399348924208,0.9679122202124103,0.00664441968286307,0.004223567295621089,1.4331045699425866,0.5027198704822341
13.53,0.028058941731479083,0.005441687207662194,0.9705838629029078,0.006652388551741752,0.0042309858635826356,1.4373771337149754,0.5037905920908401
13.56,0.02804973229675774,0.005449420007993161,0.9731673765217982,0.006660418219761498,0.004238421796224824,1.4416403137797345,0.5046944392638619
13.590000000000002,0.028040527396662338,0.005457178153160345,0.9756464956271031,0.006668486282536304,0.004245870023784386,1.4458912985828745,0.505401692671332
13.620000000000001,0.0280313269060646,0.0054649679970257495,0.9780103027987216,0.006676602195894844,0.004253333798156655,1.4501268105782545,0.5058937950191886
